"Site" "refs" "size"
"4057" "Pasi_Gusung_South_nonreserve1" "1" -12
"4058" "Pasi_Gusung_South_nonreserve1" "1" -11.9
"4059" "Pasi_Gusung_South_nonreserve1" "1" -11.8
"4060" "Pasi_Gusung_South_nonreserve1" "1" -11.7
"4061" "Pasi_Gusung_South_nonreserve1" "1" -11.6
"4062" "Pasi_Gusung_South_nonreserve1" "1" -11.5
"4063" "Pasi_Gusung_South_nonreserve1" "1" -11.4
"4064" "Pasi_Gusung_South_nonreserve1" "1" -11.3
"4065" "Pasi_Gusung_South_nonreserve1" "1" -11.2
"4066" "Pasi_Gusung_South_nonreserve1" "1" -11.1
"4067" "Pasi_Gusung_South_nonreserve1" "1" -11
"4068" "Pasi_Gusung_South_nonreserve1" "1" -10.9
"4069" "Pasi_Gusung_South_nonreserve1" "1" -10.8
"4070" "Pasi_Gusung_South_nonreserve1" "1" -10.7
"4071" "Pasi_Gusung_South_nonreserve1" "1" -10.6
"4072" "Pasi_Gusung_South_nonreserve1" "1" -10.5
"4073" "Pasi_Gusung_South_nonreserve1" "1" -10.4
"4074" "Pasi_Gusung_South_nonreserve1" "1" -10.3
"4075" "Pasi_Gusung_South_nonreserve1" "1" -10.2
"4076" "Pasi_Gusung_South_nonreserve1" "1" -10.1
"4077" "Pasi_Gusung_South_nonreserve1" "1" -10
"4078" "Pasi_Gusung_South_nonreserve1" "1" -9.9
"4079" "Pasi_Gusung_South_nonreserve1" "1" -9.8
"4080" "Pasi_Gusung_South_nonreserve1" "1" -9.7
"4081" "Pasi_Gusung_South_nonreserve1" "1" -9.6
"4082" "Pasi_Gusung_South_nonreserve1" "1" -9.5
"4083" "Pasi_Gusung_South_nonreserve1" "1" -9.4
"4084" "Pasi_Gusung_South_nonreserve1" "1" -9.3
"4085" "Pasi_Gusung_South_nonreserve1" "1" -9.2
"4086" "Pasi_Gusung_South_nonreserve1" "1" -9.1
"4087" "Pasi_Gusung_South_nonreserve1" "1" -9
"4088" "Pasi_Gusung_South_nonreserve1" "1" -8.9
"4089" "Pasi_Gusung_South_nonreserve1" "1" -8.8
"4090" "Pasi_Gusung_South_nonreserve1" "1" -8.7
"4091" "Pasi_Gusung_South_nonreserve1" "1" -8.6
"4092" "Pasi_Gusung_South_nonreserve1" "1" -8.5
"4093" "Pasi_Gusung_South_nonreserve1" "1" -8.4
"4094" "Pasi_Gusung_South_nonreserve1" "1" -8.3
"4095" "Pasi_Gusung_South_nonreserve1" "1" -8.2
"4096" "Pasi_Gusung_South_nonreserve1" "1" -8.1
"4097" "Pasi_Gusung_South_nonreserve1" "1" -8
"4098" "Pasi_Gusung_South_nonreserve1" "1" -7.9
"4099" "Pasi_Gusung_South_nonreserve1" "1" -7.8
"4100" "Pasi_Gusung_South_nonreserve1" "1" -7.7
"4101" "Pasi_Gusung_South_nonreserve1" "1" -7.6
"4102" "Pasi_Gusung_South_nonreserve1" "1" -7.5
"4103" "Pasi_Gusung_South_nonreserve1" "1" -7.4
"4104" "Pasi_Gusung_South_nonreserve1" "1" -7.3
"4105" "Pasi_Gusung_South_nonreserve1" "1" -7.2
"4106" "Pasi_Gusung_South_nonreserve1" "1" -7.1
"4107" "Pasi_Gusung_South_nonreserve1" "1" -7
"4108" "Pasi_Gusung_South_nonreserve1" "1" -6.9
"4109" "Pasi_Gusung_South_nonreserve1" "1" -6.8
"4110" "Pasi_Gusung_South_nonreserve1" "1" -6.7
"4111" "Pasi_Gusung_South_nonreserve1" "1" -6.6
"4112" "Pasi_Gusung_South_nonreserve1" "1" -6.5
"4113" "Pasi_Gusung_South_nonreserve1" "1" -6.4
"4114" "Pasi_Gusung_South_nonreserve1" "1" -6.3
"4115" "Pasi_Gusung_South_nonreserve1" "1" -6.2
"4116" "Pasi_Gusung_South_nonreserve1" "1" -6.1
"4117" "Pasi_Gusung_South_nonreserve1" "1" -6
"4118" "Pasi_Gusung_South_nonreserve1" "1" -5.9
"4119" "Pasi_Gusung_South_nonreserve1" "1" -5.8
"4120" "Pasi_Gusung_South_nonreserve1" "1" -5.7
"4121" "Pasi_Gusung_South_nonreserve1" "1" -5.6
"4122" "Pasi_Gusung_South_nonreserve1" "1" -5.5
"4123" "Pasi_Gusung_South_nonreserve1" "1" -5.4
"4124" "Pasi_Gusung_South_nonreserve1" "1" -5.3
"4125" "Pasi_Gusung_South_nonreserve1" "1" -5.2
"4126" "Pasi_Gusung_South_nonreserve1" "1" -5.1
"4127" "Pasi_Gusung_South_nonreserve1" "1" -5
"4128" "Pasi_Gusung_South_nonreserve1" "1" -4.9
"4129" "Pasi_Gusung_South_nonreserve1" "1" -4.8
"4130" "Pasi_Gusung_South_nonreserve1" "1" -4.7
"4131" "Pasi_Gusung_South_nonreserve1" "1" -4.6
"4132" "Pasi_Gusung_South_nonreserve1" "1" -4.5
"4133" "Pasi_Gusung_South_nonreserve1" "1" -4.4
"4134" "Pasi_Gusung_South_nonreserve1" "1" -4.3
"4135" "Pasi_Gusung_South_nonreserve1" "1" -4.2
"4136" "Pasi_Gusung_South_nonreserve1" "1" -4.1
"4137" "Pasi_Gusung_South_nonreserve1" "1" -4
"4138" "Pasi_Gusung_South_nonreserve1" "1" -3.9
"4139" "Pasi_Gusung_South_nonreserve1" "1" -3.8
"4140" "Pasi_Gusung_South_nonreserve1" "1" -3.7
"4141" "Pasi_Gusung_South_nonreserve1" "1" -3.6
"4142" "Pasi_Gusung_South_nonreserve1" "1" -3.5
"4143" "Pasi_Gusung_South_nonreserve1" "1" -3.4
"4144" "Pasi_Gusung_South_nonreserve1" "1" -3.3
"4145" "Pasi_Gusung_South_nonreserve1" "1" -3.2
"4146" "Pasi_Gusung_South_nonreserve1" "1" -3.1
"4147" "Pasi_Gusung_South_nonreserve1" "1" -3
"4148" "Pasi_Gusung_South_nonreserve1" "1" -2.9
"4149" "Pasi_Gusung_South_nonreserve1" "1" -2.8
"4150" "Pasi_Gusung_South_nonreserve1" "1" -2.7
"4151" "Pasi_Gusung_South_nonreserve1" "1" -2.6
"4152" "Pasi_Gusung_South_nonreserve1" "1" -2.5
"4153" "Pasi_Gusung_South_nonreserve1" "1" -2.4
"4154" "Pasi_Gusung_South_nonreserve1" "1" -2.3
"4155" "Pasi_Gusung_South_nonreserve1" "1" -2.2
"4156" "Pasi_Gusung_South_nonreserve1" "1" -2.1
"4157" "Pasi_Gusung_South_nonreserve1" "1" -2
"4158" "Pasi_Gusung_South_nonreserve1" "1" -1.9
"4159" "Pasi_Gusung_South_nonreserve1" "1" -1.8
"4160" "Pasi_Gusung_South_nonreserve1" "1" -1.7
"4161" "Pasi_Gusung_South_nonreserve1" "1" -1.6
"4162" "Pasi_Gusung_South_nonreserve1" "0.81625" -1.5
"4163" "Pasi_Gusung_South_nonreserve1" "0.764104191387607" -1.4
"4164" "Pasi_Gusung_South_nonreserve1" "0.697400932241921" -1.3
"4165" "Pasi_Gusung_South_nonreserve1" "0.615047814966506" -1.2
"4166" "Pasi_Gusung_South_nonreserve1" "0.518641000863114" -1.1
"4167" "Pasi_Gusung_South_nonreserve1" "0.4136932852975" -1
"4168" "Pasi_Gusung_South_nonreserve1" "0.309331112207554" -0.899999999999999
"4169" "Pasi_Gusung_South_nonreserve1" "0.215678979435587" -0.799999999999999
"4170" "Pasi_Gusung_South_nonreserve1" "0.1401616457974" -0.699999999999999
"4171" "Pasi_Gusung_South_nonreserve1" "0.0852913428338502" -0.6
"4172" "Pasi_Gusung_South_nonreserve1" "0.0491549080980259" -0.5
"4173" "Pasi_Gusung_South_nonreserve1" "0.027511624437685" -0.399999999999999
"4174" "Pasi_Gusung_South_nonreserve1" "0.0158024800468038" -0.299999999999999
"4175" "Pasi_Gusung_South_nonreserve1" "0.0102667454961757" -0.199999999999999
"4176" "Pasi_Gusung_South_nonreserve1" "0.00824871357189039" -0.0999999999999996
"4177" "Pasi_Gusung_South_nonreserve1" "0.00806847837140756" 0
"4178" "Pasi_Gusung_South_nonreserve1" "0.00875566111946813" 0.100000000000001
"4179" "Pasi_Gusung_South_nonreserve1" "0.00979773148262686" 0.200000000000001
"4180" "Pasi_Gusung_South_nonreserve1" "0.0109524963379417" 0.300000000000001
"4181" "Pasi_Gusung_South_nonreserve1" "0.0121255408724714" 0.4
"4182" "Pasi_Gusung_South_nonreserve1" "0.0132971935596697" 0.5
"4183" "Pasi_Gusung_South_nonreserve1" "0.458616045799277" 0.600000000000001
"4184" "Pasi_Gusung_South_nonreserve1" "0.282171221601412" 0.700000000000001
"4185" "Pasi_Gusung_South_nonreserve1" "0.159038246139867" 0.800000000000001
"4186" "Pasi_Gusung_South_nonreserve1" "0.089290679369465" 0.9
"4187" "Pasi_Gusung_South_nonreserve1" "0.0548653222231416" 1
"4188" "Pasi_Gusung_South_nonreserve1" "0.0395644112493893" 1.1
"4189" "Pasi_Gusung_South_nonreserve1" "0.0336763507263955" 1.2
"4190" "Pasi_Gusung_South_nonreserve1" "0.0322357585984244" 1.3
"4191" "Pasi_Gusung_South_nonreserve1" "0.0328635015707482" 1.4
"4192" "Pasi_Gusung_South_nonreserve1" "0.434710106916178" 1.5
"4193" "Pasi_Gusung_South_nonreserve1" "0.281251955741399" 1.6
"4194" "Pasi_Gusung_South_nonreserve1" "0.176586437772314" 1.7
"4195" "Pasi_Gusung_South_nonreserve1" "0.115108649343125" 1.8
"4196" "Pasi_Gusung_South_nonreserve1" "0.0817063405395916" 1.9
"4197" "Pasi_Gusung_South_nonreserve1" "0.24015186522003" 2
"4198" "Pasi_Gusung_South_nonreserve1" "0.163127106418262" 2.1
"4199" "Pasi_Gusung_South_nonreserve1" "0.115027640083454" 2.2
"4200" "Pasi_Gusung_South_nonreserve1" "0.0851322251433334" 2.3
"4201" "Pasi_Gusung_South_nonreserve1" "0.399190372934561" 2.4
"4202" "Pasi_Gusung_South_nonreserve1" "0.308857626295523" 2.5
"4203" "Pasi_Gusung_South_nonreserve1" "0.238754527868151" 2.6
"4204" "Pasi_Gusung_South_nonreserve1" "1" 2.7
"4205" "Pasi_Gusung_South_nonreserve1" "1" 2.8
"4206" "Pasi_Gusung_South_nonreserve1" "0.455899050232305" 2.9
"4207" "Pasi_Gusung_South_nonreserve1" "0.396878157362877" 3
"4208" "Pasi_Gusung_South_nonreserve1" "1" 3.1
"4209" "Pasi_Gusung_South_nonreserve1" "1" 3.2
"4210" "Pasi_Gusung_South_nonreserve1" "1" 3.3
"4211" "Pasi_Gusung_South_nonreserve1" "1" 3.4
"4212" "Pasi_Gusung_South_nonreserve1" "0.221535998132059" 3.5
"4213" "Dilumacad" "1" -12
"4214" "Dilumacad" "1" -11.9
"4215" "Dilumacad" "1" -11.8
"4216" "Dilumacad" "1" -11.7
"4217" "Dilumacad" "1" -11.6
"4218" "Dilumacad" "1" -11.5
"4219" "Dilumacad" "1" -11.4
"4220" "Dilumacad" "1" -11.3
"4221" "Dilumacad" "1" -11.2
"4222" "Dilumacad" "1" -11.1
"4223" "Dilumacad" "1" -11
"4224" "Dilumacad" "1" -10.9
"4225" "Dilumacad" "1" -10.8
"4226" "Dilumacad" "1" -10.7
"4227" "Dilumacad" "1" -10.6
"4228" "Dilumacad" "1" -10.5
"4229" "Dilumacad" "1" -10.4
"4230" "Dilumacad" "1" -10.3
"4231" "Dilumacad" "1" -10.2
"4232" "Dilumacad" "1" -10.1
"4233" "Dilumacad" "1" -10
"4234" "Dilumacad" "1" -9.9
"4235" "Dilumacad" "1" -9.8
"4236" "Dilumacad" "1" -9.7
"4237" "Dilumacad" "1" -9.6
"4238" "Dilumacad" "1" -9.5
"4239" "Dilumacad" "1" -9.4
"4240" "Dilumacad" "1" -9.3
"4241" "Dilumacad" "1" -9.2
"4242" "Dilumacad" "1" -9.1
"4243" "Dilumacad" "1" -9
"4244" "Dilumacad" "1" -8.9
"4245" "Dilumacad" "1" -8.8
"4246" "Dilumacad" "1" -8.7
"4247" "Dilumacad" "1" -8.6
"4248" "Dilumacad" "1" -8.5
"4249" "Dilumacad" "1" -8.4
"4250" "Dilumacad" "1" -8.3
"4251" "Dilumacad" "1" -8.2
"4252" "Dilumacad" "1" -8.1
"4253" "Dilumacad" "1" -8
"4254" "Dilumacad" "1" -7.9
"4255" "Dilumacad" "1" -7.8
"4256" "Dilumacad" "1" -7.7
"4257" "Dilumacad" "1" -7.6
"4258" "Dilumacad" "1" -7.5
"4259" "Dilumacad" "1" -7.4
"4260" "Dilumacad" "1" -7.3
"4261" "Dilumacad" "1" -7.2
"4262" "Dilumacad" "1" -7.1
"4263" "Dilumacad" "1" -7
"4264" "Dilumacad" "1" -6.9
"4265" "Dilumacad" "1" -6.8
"4266" "Dilumacad" "1" -6.7
"4267" "Dilumacad" "1" -6.6
"4268" "Dilumacad" "1" -6.5
"4269" "Dilumacad" "1" -6.4
"4270" "Dilumacad" "1" -6.3
"4271" "Dilumacad" "1" -6.2
"4272" "Dilumacad" "1" -6.1
"4273" "Dilumacad" "1" -6
"4274" "Dilumacad" "1" -5.9
"4275" "Dilumacad" "1" -5.8
"4276" "Dilumacad" "1" -5.7
"4277" "Dilumacad" "1" -5.6
"4278" "Dilumacad" "1" -5.5
"4279" "Dilumacad" "1" -5.4
"4280" "Dilumacad" "1" -5.3
"4281" "Dilumacad" "1" -5.2
"4282" "Dilumacad" "1" -5.1
"4283" "Dilumacad" "1" -5
"4284" "Dilumacad" "1" -4.9
"4285" "Dilumacad" "1" -4.8
"4286" "Dilumacad" "1" -4.7
"4287" "Dilumacad" "1" -4.6
"4288" "Dilumacad" "1" -4.5
"4289" "Dilumacad" "1" -4.4
"4290" "Dilumacad" "1" -4.3
"4291" "Dilumacad" "1" -4.2
"4292" "Dilumacad" "1" -4.1
"4293" "Dilumacad" "1" -4
"4294" "Dilumacad" "1" -3.9
"4295" "Dilumacad" "1" -3.8
"4296" "Dilumacad" "1" -3.7
"4297" "Dilumacad" "1" -3.6
"4298" "Dilumacad" "1" -3.5
"4299" "Dilumacad" "1" -3.4
"4300" "Dilumacad" "1" -3.3
"4301" "Dilumacad" "1" -3.2
"4302" "Dilumacad" "1" -3.1
"4303" "Dilumacad" "1" -3
"4304" "Dilumacad" "1" -2.9
"4305" "Dilumacad" "1" -2.8
"4306" "Dilumacad" "1" -2.7
"4307" "Dilumacad" "1" -2.6
"4308" "Dilumacad" "1" -2.5
"4309" "Dilumacad" "1" -2.4
"4310" "Dilumacad" "1" -2.3
"4311" "Dilumacad" "1" -2.2
"4312" "Dilumacad" "1" -2.1
"4313" "Dilumacad" "1" -2
"4314" "Dilumacad" "1" -1.9
"4315" "Dilumacad" "1" -1.8
"4316" "Dilumacad" "1" -1.7
"4317" "Dilumacad" "1" -1.6
"4318" "Dilumacad" "0.58665" -1.5
"4319" "Dilumacad" "0.459656424013809" -1.4
"4320" "Dilumacad" "0.329626887512746" -1.3
"4321" "Dilumacad" "0.21370212647821" -1.2
"4322" "Dilumacad" "0.123688686347674" -1.1
"4323" "Dilumacad" "0.0621021166782425" -1
"4324" "Dilumacad" "0.024508145477407" -0.899999999999999
"4325" "Dilumacad" "0.0040241169175369" -0.799999999999999
"4326" "Dilumacad" "0" -0.699999999999999
"4327" "Dilumacad" "0" -0.6
"4328" "Dilumacad" "0" -0.5
"4329" "Dilumacad" "0" -0.399999999999999
"4330" "Dilumacad" "0" -0.299999999999999
"4331" "Dilumacad" "0" -0.199999999999999
"4332" "Dilumacad" "0" -0.0999999999999996
"4333" "Dilumacad" "0" 0
"4334" "Dilumacad" "0" 0.100000000000001
"4335" "Dilumacad" "0" 0.200000000000001
"4336" "Dilumacad" "0" 0.300000000000001
"4337" "Dilumacad" "0" 0.4
"4338" "Dilumacad" "0" 0.5
"4339" "Dilumacad" "0.643652348162697" 0.600000000000001
"4340" "Dilumacad" "0.472130388008609" 0.700000000000001
"4341" "Dilumacad" "0.315993862697206" 0.800000000000001
"4342" "Dilumacad" "0.201379102692869" 0.9
"4343" "Dilumacad" "0.129484126194516" 1
"4344" "Dilumacad" "0.088872206097703" 1.1
"4345" "Dilumacad" "0.0676040595786099" 1.2
"4346" "Dilumacad" "0.0573032691236681" 1.3
"4347" "Dilumacad" "0.0529393145604842" 1.4
"4348" "Dilumacad" "0.64280043172013" 1.5
"4349" "Dilumacad" "0.522730124041399" 1.6
"4350" "Dilumacad" "0.41175501067608" 1.7
"4351" "Dilumacad" "0.319863980491729" 1.8
"4352" "Dilumacad" "0.249407899679666" 1.9
"4353" "Dilumacad" "1" 2
"4354" "Dilumacad" "1" 2.1
"4355" "Dilumacad" "1" 2.2
"4356" "Dilumacad" "1" 2.3
"4357" "Dilumacad" "1" 2.4
"4358" "Dilumacad" "1" 2.5
"4359" "Dilumacad" "1" 2.6
"4360" "Dilumacad" "1" 2.7
"4361" "Dilumacad" "1" 2.8
"4362" "Dilumacad" "1" 2.9
"4363" "Dilumacad" "1" 3
"4364" "Dilumacad" "1" 3.1
"4365" "Dilumacad" "1" 3.2
"4366" "Dilumacad" "1" 3.3
"4367" "Dilumacad" "1" 3.4
"4368" "Dilumacad" "1" 3.5
"4369" "Pinasil" "1" -12
"4370" "Pinasil" "1" -11.9
"4371" "Pinasil" "1" -11.8
"4372" "Pinasil" "1" -11.7
"4373" "Pinasil" "1" -11.6
"4374" "Pinasil" "1" -11.5
"4375" "Pinasil" "1" -11.4
"4376" "Pinasil" "1" -11.3
"4377" "Pinasil" "1" -11.2
"4378" "Pinasil" "1" -11.1
"4379" "Pinasil" "1" -11
"4380" "Pinasil" "1" -10.9
"4381" "Pinasil" "1" -10.8
"4382" "Pinasil" "1" -10.7
"4383" "Pinasil" "1" -10.6
"4384" "Pinasil" "1" -10.5
"4385" "Pinasil" "1" -10.4
"4386" "Pinasil" "1" -10.3
"4387" "Pinasil" "1" -10.2
"4388" "Pinasil" "1" -10.1
"4389" "Pinasil" "1" -10
"4390" "Pinasil" "1" -9.9
"4391" "Pinasil" "1" -9.8
"4392" "Pinasil" "1" -9.7
"4393" "Pinasil" "1" -9.6
"4394" "Pinasil" "1" -9.5
"4395" "Pinasil" "1" -9.4
"4396" "Pinasil" "1" -9.3
"4397" "Pinasil" "1" -9.2
"4398" "Pinasil" "1" -9.1
"4399" "Pinasil" "1" -9
"4400" "Pinasil" "1" -8.9
"4401" "Pinasil" "1" -8.8
"4402" "Pinasil" "1" -8.7
"4403" "Pinasil" "1" -8.6
"4404" "Pinasil" "1" -8.5
"4405" "Pinasil" "1" -8.4
"4406" "Pinasil" "1" -8.3
"4407" "Pinasil" "1" -8.2
"4408" "Pinasil" "1" -8.1
"4409" "Pinasil" "1" -8
"4410" "Pinasil" "1" -7.9
"4411" "Pinasil" "1" -7.8
"4412" "Pinasil" "1" -7.7
"4413" "Pinasil" "1" -7.6
"4414" "Pinasil" "1" -7.5
"4415" "Pinasil" "1" -7.4
"4416" "Pinasil" "1" -7.3
"4417" "Pinasil" "1" -7.2
"4418" "Pinasil" "1" -7.1
"4419" "Pinasil" "1" -7
"4420" "Pinasil" "1" -6.9
"4421" "Pinasil" "1" -6.8
"4422" "Pinasil" "1" -6.7
"4423" "Pinasil" "1" -6.6
"4424" "Pinasil" "1" -6.5
"4425" "Pinasil" "1" -6.4
"4426" "Pinasil" "1" -6.3
"4427" "Pinasil" "1" -6.2
"4428" "Pinasil" "1" -6.1
"4429" "Pinasil" "1" -6
"4430" "Pinasil" "1" -5.9
"4431" "Pinasil" "1" -5.8
"4432" "Pinasil" "1" -5.7
"4433" "Pinasil" "1" -5.6
"4434" "Pinasil" "1" -5.5
"4435" "Pinasil" "1" -5.4
"4436" "Pinasil" "1" -5.3
"4437" "Pinasil" "1" -5.2
"4438" "Pinasil" "1" -5.1
"4439" "Pinasil" "1" -5
"4440" "Pinasil" "1" -4.9
"4441" "Pinasil" "1" -4.8
"4442" "Pinasil" "1" -4.7
"4443" "Pinasil" "1" -4.6
"4444" "Pinasil" "1" -4.5
"4445" "Pinasil" "1" -4.4
"4446" "Pinasil" "1" -4.3
"4447" "Pinasil" "1" -4.2
"4448" "Pinasil" "1" -4.1
"4449" "Pinasil" "1" -4
"4450" "Pinasil" "1" -3.9
"4451" "Pinasil" "1" -3.8
"4452" "Pinasil" "1" -3.7
"4453" "Pinasil" "1" -3.6
"4454" "Pinasil" "1" -3.5
"4455" "Pinasil" "1" -3.4
"4456" "Pinasil" "1" -3.3
"4457" "Pinasil" "1" -3.2
"4458" "Pinasil" "1" -3.1
"4459" "Pinasil" "1" -3
"4460" "Pinasil" "1" -2.9
"4461" "Pinasil" "1" -2.8
"4462" "Pinasil" "1" -2.7
"4463" "Pinasil" "1" -2.6
"4464" "Pinasil" "1" -2.5
"4465" "Pinasil" "1" -2.4
"4466" "Pinasil" "1" -2.3
"4467" "Pinasil" "1" -2.2
"4468" "Pinasil" "1" -2.1
"4469" "Pinasil" "1" -2
"4470" "Pinasil" "1" -1.9
"4471" "Pinasil" "1" -1.8
"4472" "Pinasil" "1" -1.7
"4473" "Pinasil" "1" -1.6
"4474" "Pinasil" "0" -1.5
"4475" "Pinasil" "0" -1.4
"4476" "Pinasil" "0" -1.3
"4477" "Pinasil" "0" -1.2
"4478" "Pinasil" "0" -1.1
"4479" "Pinasil" "0" -1
"4480" "Pinasil" "0" -0.899999999999999
"4481" "Pinasil" "0" -0.799999999999999
"4482" "Pinasil" "0" -0.699999999999999
"4483" "Pinasil" "0" -0.6
"4484" "Pinasil" "0" -0.5
"4485" "Pinasil" "0" -0.399999999999999
"4486" "Pinasil" "0" -0.299999999999999
"4487" "Pinasil" "0" -0.199999999999999
"4488" "Pinasil" "0" -0.0999999999999996
"4489" "Pinasil" "0" 0
"4490" "Pinasil" "0" 0.100000000000001
"4491" "Pinasil" "0" 0.200000000000001
"4492" "Pinasil" "0" 0.300000000000001
"4493" "Pinasil" "0" 0.4
"4494" "Pinasil" "0" 0.5
"4495" "Pinasil" "0" 0.600000000000001
"4496" "Pinasil" "0" 0.700000000000001
"4497" "Pinasil" "0" 0.800000000000001
"4498" "Pinasil" "0" 0.9
"4499" "Pinasil" "0" 1
"4500" "Pinasil" "0" 1.1
"4501" "Pinasil" "0.830411894296355" 1.2
"4502" "Pinasil" "0.642741394255894" 1.3
"4503" "Pinasil" "0.267827962330343" 1.4
"4504" "Pinasil" "0.164983811835936" 1.5
"4505" "Pinasil" "0.103758979191" 1.6
"4506" "Pinasil" "0.0380495699284669" 1.7
"4507" "Pinasil" "0.0229788598887057" 1.8
"4508" "Pinasil" "0.450813992808542" 1.9
"4509" "Pinasil" "0.0956881716864101" 2
"4510" "Pinasil" "0.0724230566632271" 2.1
"4511" "Pinasil" "0.0548226860768301" 2.2
"4512" "Pinasil" "0.199055757071468" 2.3
"4513" "Pinasil" "0.170111584695165" 2.4
"4514" "Pinasil" "0.0199351136052816" 2.5
"4515" "Pinasil" "0.00915907068926558" 2.6
"4516" "Pinasil" "0" 2.7
"4517" "Pinasil" "1" 2.8
"4518" "Pinasil" "1" 2.9
"4519" "Pinasil" "1" 3
"4520" "Pinasil" "1" 3.1
"4521" "Pinasil" "1" 3.2
"4522" "Pinasil" "1" 3.3
"4523" "Pinasil" "1" 3.4
"4524" "Pinasil" "1" 3.5
"4525" "Tres_Marias" "1" -12
"4526" "Tres_Marias" "1" -11.9
"4527" "Tres_Marias" "1" -11.8
"4528" "Tres_Marias" "1" -11.7
"4529" "Tres_Marias" "1" -11.6
"4530" "Tres_Marias" "1" -11.5
"4531" "Tres_Marias" "1" -11.4
"4532" "Tres_Marias" "1" -11.3
"4533" "Tres_Marias" "1" -11.2
"4534" "Tres_Marias" "1" -11.1
"4535" "Tres_Marias" "1" -11
"4536" "Tres_Marias" "1" -10.9
"4537" "Tres_Marias" "1" -10.8
"4538" "Tres_Marias" "1" -10.7
"4539" "Tres_Marias" "1" -10.6
"4540" "Tres_Marias" "1" -10.5
"4541" "Tres_Marias" "1" -10.4
"4542" "Tres_Marias" "1" -10.3
"4543" "Tres_Marias" "1" -10.2
"4544" "Tres_Marias" "1" -10.1
"4545" "Tres_Marias" "1" -10
"4546" "Tres_Marias" "1" -9.9
"4547" "Tres_Marias" "1" -9.8
"4548" "Tres_Marias" "1" -9.7
"4549" "Tres_Marias" "1" -9.6
"4550" "Tres_Marias" "1" -9.5
"4551" "Tres_Marias" "1" -9.4
"4552" "Tres_Marias" "1" -9.3
"4553" "Tres_Marias" "1" -9.2
"4554" "Tres_Marias" "1" -9.1
"4555" "Tres_Marias" "1" -9
"4556" "Tres_Marias" "1" -8.9
"4557" "Tres_Marias" "1" -8.8
"4558" "Tres_Marias" "1" -8.7
"4559" "Tres_Marias" "1" -8.6
"4560" "Tres_Marias" "1" -8.5
"4561" "Tres_Marias" "1" -8.4
"4562" "Tres_Marias" "1" -8.3
"4563" "Tres_Marias" "1" -8.2
"4564" "Tres_Marias" "1" -8.1
"4565" "Tres_Marias" "1" -8
"4566" "Tres_Marias" "1" -7.9
"4567" "Tres_Marias" "1" -7.8
"4568" "Tres_Marias" "1" -7.7
"4569" "Tres_Marias" "1" -7.6
"4570" "Tres_Marias" "1" -7.5
"4571" "Tres_Marias" "1" -7.4
"4572" "Tres_Marias" "1" -7.3
"4573" "Tres_Marias" "1" -7.2
"4574" "Tres_Marias" "1" -7.1
"4575" "Tres_Marias" "1" -7
"4576" "Tres_Marias" "1" -6.9
"4577" "Tres_Marias" "1" -6.8
"4578" "Tres_Marias" "1" -6.7
"4579" "Tres_Marias" "1" -6.6
"4580" "Tres_Marias" "1" -6.5
"4581" "Tres_Marias" "1" -6.4
"4582" "Tres_Marias" "1" -6.3
"4583" "Tres_Marias" "1" -6.2
"4584" "Tres_Marias" "1" -6.1
"4585" "Tres_Marias" "1" -6
"4586" "Tres_Marias" "1" -5.9
"4587" "Tres_Marias" "1" -5.8
"4588" "Tres_Marias" "1" -5.7
"4589" "Tres_Marias" "1" -5.6
"4590" "Tres_Marias" "1" -5.5
"4591" "Tres_Marias" "1" -5.4
"4592" "Tres_Marias" "1" -5.3
"4593" "Tres_Marias" "1" -5.2
"4594" "Tres_Marias" "1" -5.1
"4595" "Tres_Marias" "1" -5
"4596" "Tres_Marias" "1" -4.9
"4597" "Tres_Marias" "1" -4.8
"4598" "Tres_Marias" "1" -4.7
"4599" "Tres_Marias" "1" -4.6
"4600" "Tres_Marias" "1" -4.5
"4601" "Tres_Marias" "1" -4.4
"4602" "Tres_Marias" "1" -4.3
"4603" "Tres_Marias" "1" -4.2
"4604" "Tres_Marias" "1" -4.1
"4605" "Tres_Marias" "1" -4
"4606" "Tres_Marias" "1" -3.9
"4607" "Tres_Marias" "1" -3.8
"4608" "Tres_Marias" "1" -3.7
"4609" "Tres_Marias" "1" -3.6
"4610" "Tres_Marias" "1" -3.5
"4611" "Tres_Marias" "1" -3.4
"4612" "Tres_Marias" "1" -3.3
"4613" "Tres_Marias" "1" -3.2
"4614" "Tres_Marias" "1" -3.1
"4615" "Tres_Marias" "1" -3
"4616" "Tres_Marias" "1" -2.9
"4617" "Tres_Marias" "1" -2.8
"4618" "Tres_Marias" "1" -2.7
"4619" "Tres_Marias" "1" -2.6
"4620" "Tres_Marias" "1" -2.5
"4621" "Tres_Marias" "1" -2.4
"4622" "Tres_Marias" "1" -2.3
"4623" "Tres_Marias" "1" -2.2
"4624" "Tres_Marias" "1" -2.1
"4625" "Tres_Marias" "1" -2
"4626" "Tres_Marias" "1" -1.9
"4627" "Tres_Marias" "1" -1.8
"4628" "Tres_Marias" "1" -1.7
"4629" "Tres_Marias" "1" -1.6
"4630" "Tres_Marias" "0.65875" -1.5
"4631" "Tres_Marias" "0.539960773115709" -1.4
"4632" "Tres_Marias" "0.407481709664985" -1.3
"4633" "Tres_Marias" "0.278487629401129" -1.2
"4634" "Tres_Marias" "0.170144608833317" -1.1
